AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
8.6516,1030.5,78.481,5.9263,33.652,1100,525.69,163.53,14.207,0.57701,58.607
8.9849,1030.2,74.452,5.8733,33.262,1100.4,526.55,162.82,14.238,0.36542,58.388
9.3453,1029.9,71.51,5.914,33.476,1100.2,526.28,162.93,14.24,0.52667,58.739
9.7199,1029.7,68.494,5.9062,33.464,1100.2,526.45,162.61,14.211,0.55133,59.271
9.8347,1029.5,66.036,5.9046,33.526,1100.2,526.31,162.75,14.179,0.28788,59.693
9.4939,1029,65.693,5.8608,33.237,1099.9,527.13,162.66,14.069,0.4592,59.748
9.0388,1028.3,67.472,4.6677,25.082,1087.3,547.2,138.09,12.093,1.1575,79.632
8.4946,1027.8,68.089,4.4801,23.971,1085.7,549.89,134.77,11.833,1.2857,81.965
7.82,1027.7,70.33,4.4907,24.268,1087.2,549.97,136.24,11.922,1.268,81.503
7.1078,1027.4,74.41,4.4005,23.752,1084.5,549.95,134.54,11.796,1.3911,82.022
6.7861,1027.4,76.267,4.3844,23.815,1084.6,549.9,134.75,11.952,1.3962,81.769
6.5148,1027.1,78.146,4.4154,23.988,1085.3,549.82,135.47,11.942,1.3982,81.747
6.2776,1026.6,79.474,5.9106,34.228,1100.2,524.62,165.93,14.326,0.49417,58.7
6.1052,1025.7,78.97,5.4558,31.059,1099.2,534.22,158.67,13.582,0.34415,65.68
5.5635,1025.1,80.769,5.0641,28.19,1064.9,522.38,141.57,12.793,12.286,85.191
5.3652,1024.7,81.97,3.8893,20.17,1032.3,530.02,112.83,10.609,11.564,96.155
5.2119,1023.8,82.788,3.8584,20.112,1029.5,528.5,111.73,10.631,11.943,103.76
4.9688,1023.2,83.242,3.8892,20.256,1029.5,528.46,111.75,10.644,12.063,106.78
4.8785,1022.4,84.101,3.9148,20.26,1028.9,528.03,111.74,10.646,12.141,105.64
4.3657,1021.6,85.528,3.9574,20.263,1025.6,525.72,111.35,10.652,12.786,112.27
4.317,1021,86.186,3.9417,20.282,1027.4,527.06,111.74,10.645,12.647,105.91
5.2695,1020.4,86.02,3.9472,20.139,1032.5,531.21,111.74,10.631,10.196,98.477
6.485,1020,80.734,4.0766,21.212,1051.3,539.21,118.98,11.051,6.5858,92.288
7.0672,1018.3,77.202,4.4756,24.036,1085,549.65,134.69,11.79,1.6896,83.398
7.93,1018.3,73.667,4.5148,24.203,1085.4,549.77,134.69,11.794,1.4463,83.55
8.1108,1017.2,73.6,4.5132,24.225,1085,549.65,134.69,11.798,1.7373,90.708
8.3218,1015.9,72.955,4.5222,24.234,1085.1,550.17,134.69,11.802,1.764,98.225
8.18,1014.9,74.255,4.5272,24.243,1084.7,550,134.7,11.806,1.7882,98.584
8.0702,1013.2,76.019,4.5191,24.177,1085,550.19,134.69,11.749,1.7631,98.436
7.9232,1011.7,79.336,4.4852,23.949,1083.5,549.83,133.72,11.702,1.8554,97.902
7.8488,1010.6,79.033,4.5137,24.188,1084.6,550.2,134.7,11.792,1.8074,96.876
7.4863,1009.7,83.593,4.5471,24.17,1084.2,549.87,134.69,11.789,1.7826,96.605
7.1256,1008.6,88.318,4.6706,24.031,1083.5,549.71,134.7,11.754,1.7703,95.101
6.6922,1008.2,92.07,4.8647,24.54,1085.8,549.9,136.68,11.843,1.6274,95.388
6.3432,1008,95.214,4.9397,24.784,1087.6,549.82,137.64,11.839,1.374,91.283
5.7562,1006.9,97.391,4.9391,23.826,1082.6,549.76,134.39,11.805,1.477,79.618
4.9798,1004.8,99.56,5.2168,23.8,1082.1,549.86,134.07,11.754,1.5652,80.53
5.3343,1004.4,99.945,5.0796,23.98,1082.8,549.88,134.46,11.758,1.2196,80.535
5.3862,1003.5,98.906,6.4348,33.402,1099.6,528.54,164.02,14.031,0.38051,65.589
5.1999,1002.9,99.08,4.9206,23.798,1080.5,548.8,133.79,11.659,1.4001,79.641
4.9542,1002.5,99.839,4.339,19.807,1038.7,537.23,112.2,10.509,7.422,92.095
5.225,1001.5,100.17,4.1917,19.314,1048.7,545.59,111.72,10.428,4.828,92.568
5.4947,1000.8,99.558,4.0976,19.245,1050.3,546.99,111.72,10.404,4.5628,93.225
5.6443,1001.2,99.963,4.8966,24.204,1083.5,549.95,134.22,11.726,1.4034,81.124
5.9188,1001.4,99.669,4.9483,24.532,1085.7,550.04,135.71,11.933,0.94072,80.209
5.9949,1001.8,99.159,6.2131,33.101,1099.6,530.2,162.9,13.829,0.33992,66.888
6.1332,1002.7,99.629,6.3104,33.068,1100.1,530.14,162.99,13.88,0.42093,65.562
6.4016,1003.3,99.429,6.2143,32.944,1100.3,529.81,163.07,13.972,0.6164,86.217
6.6176,1004.1,99.395,6.2255,33.152,1100.2,529.44,163.35,14.048,0.80511,86.768
6.779,1005,99.391,6.1882,32.764,1099.8,530.17,162.65,13.813,0.82426,85.276
7.1495,1005.7,99.138,6.2186,33.081,1100.2,529.41,163.1,14.014,0.60724,85.693
7.2656,1006.2,97.952,6.0287,31.903,1099.9,532.95,160.51,13.719,0.79299,86.581
7.3435,1006.7,97.894,6.2176,33.122,1100.1,528.62,163.24,14.07,0.79587,84.317
7.5233,1007.5,96.977,6.129,32.749,1100.2,530.27,162.51,13.919,0.60298,77.418
7.5102,1008.3,96.488,6.1904,33.049,1100.2,529.08,163.21,14.006,0.47296,64.768
7.5081,1009.3,96.173,6.1498,32.717,1100,530.07,162.61,13.9,0.52796,80.914
7.0953,1010.2,96.385,6.2656,33.107,1100.2,528.68,163.77,14.042,0.67546,83.037
6.7563,1010.7,96.904,6.3701,33.365,1100,527.81,164.22,14.122,0.68211,83.198
6.8548,1011.2,97.667,6.3214,33.079,1099.9,528.55,163.75,14.042,0.33817,66.075
7.0374,1011.4,96.24,6.2505,33.119,1099.7,528.5,163.56,13.954,0.24892,63.807
7.105,1011.5,95.176,5.7622,30.293,1099.9,537.77,157.04,13.377,0.4126,69.25
7.2746,1011.9,93.63,5.7159,30.363,1100,537.88,156.85,13.378,0.49424,67.913
7.5522,1012.4,92.646,5.8059,31.043,1099.8,536.01,157.97,13.472,0.51278,67.153
7.5611,1012.7,92.565,4.4092,22.029,1063.3,544.17,123.74,11.177,4.0396,87.682
7.7575,1012.7,90.635,4.0151,19.672,1048,543.36,112.9,10.509,4.6328,82.264
7.7184,1012.5,87.202,3.9158,19.645,1043.9,540.89,111.71,10.497,5.7593,87.765
7.4574,1012.7,86.209,3.8947,19.642,1042.4,539.8,111.72,10.485,6.0375,88.415
7.355,1013,85.34,3.887,19.651,1041.8,539.3,111.72,10.472,6.2696,88.663
7.0337,1013.4,84.374,3.8794,19.695,1037.8,536.7,111.15,10.511,7.5676,96.248
7.3533,1014,87.76,4.5192,23.849,1058.1,534.93,126.92,11.647,4.7053,85.828
8.0443,1014.1,84.172,5.7818,32.559,1100.3,530.31,161.36,13.861,0.25766,62.471
8.759,1013.9,84.323,5.8348,32.934,1100.1,529.1,161.84,13.966,0.4588,62.565
8.9862,1013.9,85.789,5.8616,32.777,1100.3,529.68,161.54,13.948,0.42165,61.732
9.3424,1014.3,80.919,5.8265,32.982,1100,529.29,161.64,13.97,0.60864,62.992
9.9163,1014.4,69.881,5.7507,32.585,1099.7,530.27,160.43,13.916,0.22262,66.031
10.11,1014.3,65.69,5.7397,32.454,1100.2,530.6,160.23,13.986,0.49435,67.163
9.9517,1014.2,69.061,5.7892,32.936,1099.9,529.35,161.26,13.881,0.46854,66.695
9.4628,1014.2,75.067,5.6183,31.841,1100.2,533.04,159.3,13.769,0.60314,67.073
9.2354,1014.1,74.979,5.8114,33.126,1100.1,528.42,162.14,14.022,0.5013,65.466
8.8681,1014.5,75.803,5.7664,32.848,1100.3,529.55,162.07,14.078,0.47775,64.629
8.3642,1014.7,78.831,5.8125,33.175,1099.9,527.97,163.05,13.993,0.39819,61.869
7.9429,1015.1,81.107,5.7908,32.983,1099.9,528.81,162.66,13.992,0.27957,61.262
7.5183,1015.2,82.946,5.8091,32.994,1100,528.73,163.15,13.996,0.29133,62.057
6.6875,1014.9,86.459,5.9571,33.175,1100,528.16,164.38,14.039,0.46641,63.503
6.2502,1014.8,89.845,5.8142,31.784,1100,532.87,161.14,13.692,0.21405,63.716
6.3809,1014.6,90.564,5.7581,31.578,1099.7,533.56,160.64,13.616,0.2129,63.968
6.7443,1014.5,89.733,4.8697,25.883,1093.7,549.21,143.18,12.3,0.63501,78.872
7.1312,1014.5,88.691,4.6387,24.251,1085.2,550.07,135.57,11.891,1.1793,79.591
7.4427,1014.2,87.759,4.6034,24.246,1065.4,537.97,130.51,11.791,4.0327,82.133
7.65,1013.8,89.135,3.9758,19.764,1044.9,540.73,112.79,10.607,5.7234,84.055
7.7547,1013.6,89.279,3.9773,19.793,1040.1,537.68,111.72,10.651,6.7094,84.816
7.7127,1013.9,88.647,5.4237,29.411,1089.2,534.7,151.03,13.103,1.6946,71.123
7.5791,1014.2,88.408,4.7402,24.984,1067.1,536.46,133.11,11.954,4.5545,82.127
8.7578,1015.3,83.78,5.877,32.963,1099.7,528.75,162.19,14.005,0.24283,62.164
9.7396,1015.6,79.422,5.7651,32.646,1099.5,530.76,160.83,13.987,0.3077,62.365
10.51,1015.7,73.871,5.7911,32.805,1099.8,529.71,160.58,13.971,0.74253,65.186
11.358,1015.9,66.191,5.735,32.337,1100.1,531.56,159.21,13.82,0.54477,64.975
12.382,1015.7,60.515,5.7628,32.501,1100,530.82,158.68,13.881,0.63168,66.3
13.261,1015.6,59.101,5.7208,32.136,1100,532.41,157.65,13.765,0.7996,59.773
12.176,1015.9,70.094,5.8525,32.915,1100.1,530,160.46,13.935,0.71092,70.877
10.91,1016,77.892,5.8139,32.636,1100.2,530.94,160.39,13.948,0.87211,71.569
10.173,1016.4,82.003,5.8741,33.116,1100.3,529.05,161.49,14.038,0.96992,71.347
9.5559,1016.9,87.251,5.9087,32.962,1100,529.72,161.6,13.936,1.0063,69.223
9.2141,1017.1,89.367,5.9755,32.931,1100,529.76,161.27,13.921,1.1272,71.174
8.8031,1017.4,87.561,5.9719,33.018,1100.2,529.57,162.31,14.062,0.91928,70.172
8.0673,1017.6,91.694,6.0793,33.332,1100,527.84,163.16,14.091,0.90849,71.903
8.4188,1017.5,92.681,6.08,33.252,1099.7,528.56,162.43,14.008,0.76357,78.989
8.8239,1017.5,92.101,6.0897,33.203,1100,528.03,162.28,14.121,0.75023,78.545
9.1092,1017.6,88.03,4.8136,25.267,1090.2,548.73,139.12,12.179,1.3189,93.268
9.4314,1017.8,85.994,4.6078,24.228,1085.6,549.85,134.49,11.972,1.7353,93.1
10.003,1017.5,81.442,5.1518,28.513,1100.2,544.75,150.08,12.989,1.042,94.616
9.6899,1017.3,85.541,5.2827,28.908,1099.8,543.43,151.22,12.927,0.78307,92.235
9.4025,1017.1,86.079,4.8385,25.655,1092.3,549.63,140.07,12.205,1.1987,94.816
9.3669,1016.8,89.076,5.3779,28.813,1099.7,543.17,151.07,12.897,0.90231,90.373
9.0844,1016.8,91.848,5.3954,28.405,1100.2,544.93,150.2,12.88,0.54212,92.185
8.8795,1017.1,93.309,5.8538,31.309,1100.1,535.15,157.46,13.545,0.56824,81.42
8.9166,1017.7,94.937,6.2532,33.701,1099.9,527.26,162.69,14.081,0.58865,78.189
9.3549,1018.1,96.435,6.2277,32.96,1100.2,529.68,161.27,13.979,0.39838,67.967
10.714,1018.3,93.056,6.0292,32.8,1100.2,530.18,159.8,13.945,0.23655,61.832
11.193,1018.7,87.103,5.8999,32.371,1099.8,531.17,159.6,13.856,0.39002,63.879
10.233,1019.2,86.819,5.9729,32.859,1099.9,528.76,161.4,13.994,0.4898,60.705
8.8748,1019.5,87.809,5.939,32.734,1099.9,529.45,161.92,13.892,0.48267,59.56
7.6626,1019.6,88.727,6.0102,33.284,1100.2,527.31,163.76,14.099,0.24482,59.109
7.0193,1019.9,89.311,5.705,31.365,1100,533.91,159.52,13.644,0.42963,66.025
6.6451,1020.5,91.738,6.0815,33.576,1099.9,526.7,164.8,14.148,0.3392,59.843
5.9363,1021,96.036,6.2456,33.801,1100.1,526.1,165.37,14.262,0.29936,58.819
5.8975,1021,95.467,6.2332,34.038,1100,525.46,165.56,14.214,0.43841,60.479
6.2154,1022,94.632,6.305,34.558,1099.9,523.74,166.62,14.35,0.39519,57.719
6.1006,1022.5,93.34,6.2368,34.111,1100.1,525.03,166.12,14.268,0.37918,59.061
5.7867,1023.1,93.426,6.1809,33.334,1100,527.59,164.8,14.091,0.65666,59.954
5.2769,1023.3,93.644,4.9077,25.121,1090.4,549.25,140.48,12.141,1.0999,79.623
4.9111,1023.5,93.813,4.6932,23.629,1083,549.85,134.42,11.796,1.7627,82.814
4.5365,1024,93.752,4.7059,23.772,1084.3,549.8,134.59,11.866,1.581,83.395
4.5224,1024.5,92.625,4.6401,23.856,1084.9,549.84,134.31,11.874,1.3811,83.66
4.5285,1024.8,93.368,4.6239,23.694,1084.3,549.98,133.68,11.758,1.2899,83.461
5.3809,1024.7,87.908,4.496,23.68,1084.4,549.86,133.67,11.665,1.2126,83.485
5.2986,1024.7,86.757,3.9971,20.501,1048.6,539.4,116.03,10.845,6.9247,109.92
4.5053,1026.3,89.163,4.2773,22.168,1069.5,546.24,126.16,11.387,3.3454,98.348
5.5349,1027,87.935,4.4832,23.832,1084.2,550.03,134.4,11.834,0.89415,83.045
6.9742,1027.5,78.744,5.8899,33.875,1100,525.37,164.41,14.245,0.45565,62.607
8.1487,1027.7,64.719,5.8181,33.252,1100,526.74,163.13,14.234,1.1872,66.417
9.2559,1027.9,53.603,5.864,33.379,1099.9,526.31,162.55,14.185,1.637,70.847
10.258,1027.9,45.467,5.7927,33.016,1099.8,528.25,161.05,14.126,1.0203,67.18
11.124,1027.6,39.991,5.8368,33.187,1100,527.58,161.01,14.074,0.5103,64.538
11.723,1027.5,43.737,5.7774,32.646,1100.2,529.65,159.74,13.974,0.37911,64.717
11.245,1027.2,50.479,5.9554,33.25,1100.1,527.2,161.6,14.132,0.48621,63.071
11.061,1027.2,50.339,5.8917,32.925,1100.1,528.1,161.04,14.134,0.55218,64.453
10.703,1027.2,52.078,5.0415,27.33,1091.6,542.38,144.26,12.595,0.98961,77.405
10.019,1027.3,57.362,4.6998,25.189,1092.2,550.13,139.59,12.154,1.0123,82.443
9.316,1027.5,59.608,4.6887,25.451,1093.3,549.97,140.77,12.231,1.0568,83.213
7.7928,1027.5,65.19,4.7354,25.883,1095.8,549.96,142.95,12.372,1.1195,82.356
6.9397,1027.7,68.943,4.4231,23.777,1083.6,549.54,133.87,11.876,1.496,83.315
5.8946,1027.8,74.088,4.4051,23.658,1083.5,550.02,133.78,11.83,1.5543,83.252
5.7588,1027.8,72.639,4.3732,23.792,1084,550.11,134.04,11.884,1.6161,83.407
5.4678,1027.6,75.382,4.3086,23.661,1083,549.86,133.86,11.808,1.5833,86.402
4.7724,1027.7,79.418,4.3613,23.603,1082.6,550.13,133.72,11.777,1.7518,86.324
4.492,1027.5,80.911,4.1331,21.686,1058.5,541.79,121.5,11.185,5.0462,119.39
7.4977,1027.9,82.097,4.3695,22.251,1073.9,549.6,124.59,11.344,2.3415,94.963
9.7135,1028.1,71.001,6.0289,33.834,1098,525.15,160.37,14.12,0.56033,65.928
10.633,1028.1,68.742,5.9823,33.586,1100.1,526.72,161.34,14.147,1.011,67.292
11.579,1028,66.23,5.9357,32.841,1100.2,529.08,159.59,14.045,1.6268,71.999
12.25,1027.7,66.589,5.9535,32.942,1099.9,529.14,159.61,14.027,1.3451,68.285
12.954,1027,65.234,5.8905,32.497,1099.8,530.31,158.29,14.008,0.1665,64.55
13.688,1026.4,63.08,4.5453,23.754,1065.7,540.39,125.43,11.583,1.9335,72.91
13.819,1025.9,61.958,3.9182,19.719,1053.2,547.22,111.73,10.547,2.8662,75.81
13.871,1025.4,66.67,3.9089,19.661,1055.3,548.75,111.76,10.601,3.1218,77.226
13.517,1025.4,70.225,3.8971,19.708,1054.2,547.88,111.76,10.655,3.3485,75.816
12.66,1025.5,75.829,5.8217,32.477,1096.6,529.19,156.84,13.796,0.74718,64.206
11.843,1025.5,81.917,6.0914,33.749,1100.1,526.89,161.56,14.113,0.48914,62.782
11.244,1025.7,85.536,6.1394,33.416,1099.9,527.81,161.56,14.039,0.42894,62.164
9.7124,1025.8,83.052,4.7151,24.06,1083.9,549.34,133.78,11.887,1.387,81.863
8.0714,1025.7,86.9,6.3057,34.132,1099.9,525.22,164.82,14.263,0.59944,62.28
7.047,1025.6,89.355,6.3574,34.073,1099.7,525.69,165.43,14.193,0.488,60.427
6.4857,1025.5,90.32,4.7856,23.745,1082.8,549.72,133.63,11.818,1.3717,82.449
5.8712,1025.5,91.694,4.7875,23.444,1081.3,549.91,132.4,11.689,1.6433,82.585
6.2453,1025.2,94.37,4.459,21.042,1045.7,535.82,116.7,10.968,7.1507,103.46
6.8875,1025,95.145,4.2932,20.042,1036.5,533.97,111.66,10.748,8.3786,95.046
6.7141,1024.9,91.687,4.3972,20.881,1045.3,536.64,116.34,10.967,7.6912,97.236
5.7417,1025,90.248,4.5328,22.005,1071.5,549.37,123.7,11.162,2.7837,103.77
5.4011,1025.1,90.254,4.0852,19.6,1057.9,549.79,112.71,10.578,4.1173,117.36
5.938,1025.5,91.866,4.2657,20.751,1064.7,549.99,117.55,10.981,3.2447,101.87
7.6193,1025.9,94.677,4.793,24.336,1085.7,549.74,134.13,11.924,1.1413,79.147
10.428,1026.1,91.95,4.7563,24.816,1088.3,549.83,135.09,12.022,0.97364,79.353
12.455,1026.2,82.517,4.7143,24.897,1088.6,550.08,134.68,12.058,1.5984,81.193
13.873,1026.1,73.602,4.7538,24.966,1089.1,549.93,134.7,12.025,2.7093,85.23
14.836,1025.9,67.36,4.782,24.99,1089.3,549.77,134.71,12.044,2.8702,82.015
15.85,1025.4,63.066,4.8114,25.108,1089.9,550.16,134.69,12.161,0.85762,76.255
16.792,1024.7,63.912,4.1502,21.099,1065.3,549.98,116.64,10.901,1.6846,73.62
17.139,1024.2,63.235,3.9614,19.996,1058.4,549.98,111.75,10.588,2.0555,72.816
17.035,1023.9,65.04,3.9574,20.007,1058.2,549.94,111.74,10.584,2.58,73.673
16.797,1023.8,69.389,3.9441,19.93,1058.2,550.11,111.74,10.541,2.5826,73.362
15.358,1023.8,74.243,4.2237,22.032,1070.9,550.1,121.85,11.116,2.4145,76.3
13.239,1024,82.732,4.7058,24.572,1087.1,549.83,134.32,11.94,1.2829,75.007
12.135,1024.2,87.819,4.7694,24.696,1087.3,550.09,134.68,12.048,1.3108,73.967
11.74,1024.4,90.274,4.7816,24.702,1087.7,549.81,134.68,12.008,1.167,73.953
11.5,1024.3,91.981,4.8375,24.531,1087,550.16,134.29,11.967,1.3762,74.207
11.245,1024.2,92.761,4.831,24.416,1086.7,550.07,134.22,11.935,0.91628,74.222
10.592,1024.1,89.112,4.4569,22.362,1067.1,545.44,123.85,11.294,2.9293,82.959
9.2208,1024.1,89.19,4.176,20.048,1038.8,536.02,111.18,10.612,7.7613,97.081
8.9181,1023.8,92.307,4.2217,19.863,1036.7,535.28,110.1,10.588,7.9942,100.55
8.3057,1023.7,92.727,4.278,20.041,1036,534.4,110.66,10.601,9.0291,99.87
8.0645,1023.7,93.293,4.4362,20.107,1036.1,534.29,110.92,10.616,9.1249,101.1
7.4048,1023.8,93.162,4.5322,20.286,1035.2,532.96,111.71,10.631,9.0586,95.154
6.9507,1024.1,94.595,4.6369,20.213,1034.9,532.79,111.71,10.647,9.4123,96.005
7.3963,1024.4,95.91,4.819,20.978,1046.3,537.66,116.05,10.913,7.0823,90.006
9.4318,1024.7,99.09,5.1039,24.233,1084.6,549.97,132.92,11.791,1.1191,77.583
12.255,1025,92.807,5.3703,28.194,1100,546.08,146.81,12.838,0.41107,77.713
14.57,1025.2,81.726,4.8152,25.054,1089.2,549.73,134.93,12.048,1.5931,77.795
15.593,1024.9,78.578,4.7928,24.681,1087.4,549.87,133.32,11.952,2.6326,81.609
16.393,1024.5,76.085,4.8472,24.823,1088.5,549.93,133.7,11.96,3.0749,80.985
17.327,1024.1,72.471,4.8407,24.757,1087.9,550.22,132.99,11.946,1.0348,74.521
18.178,1023.6,70.918,4.8714,25.249,1090.7,549.9,134.69,11.976,0.6483,73.828
18.387,1023.2,71.055,4.8295,25.107,1089.7,549.6,133.69,11.934,0.4781,71.891
18.771,1022.8,66.887,4.8044,25.173,1089.5,549.62,133.69,11.892,1.3035,74.096
18.101,1022.8,67.607,4.6939,24.87,1087.9,549.77,133.12,11.908,1.4849,74.232
15.899,1023,73.004,4.6168,24.461,1086.5,549.83,132.84,11.847,1.4863,74.145
14.364,1023.4,75.99,4.5882,24.414,1086.1,549.8,133.12,11.958,1.3981,74.446
13.291,1023.7,81.216,4.5856,24.415,1086.1,550.13,133.18,11.752,1.3606,74.584
13.023,1024.1,83.196,4.6185,24.584,1086.6,550.13,133.4,11.758,1.3394,74.016
12.2,1024.3,86.344,4.6312,24.321,1085.5,549.88,133.11,11.83,1.5229,78.884
11.523,1024.4,88.089,4.3647,22.037,1069.2,548.48,122.78,11.221,2.4251,76.116
11.207,1024.4,89.87,4.0984,19.863,1050.3,544.67,112.18,10.648,4.4057,81.43
10.283,1024.6,89.087,4.0729,19.844,1048.2,543.33,111.59,10.598,5.8828,98.902
9.8083,1024.6,89.379,4.0961,19.721,1039.6,538.12,109.42,10.563,8.1431,113.04
9.2652,1024.4,89.822,4.1754,20.037,1034.9,533.72,109.98,10.549,9.0754,101.34
8.6929,1024.3,90.923,4.2504,20.087,1034.4,533.13,110.31,10.534,9.9323,101.86
8.2899,1024.7,92.293,4.2569,20.135,1042,537.87,112.28,10.52,6.8741,89.965
8.2515,1025.1,93.566,4.3386,20.094,1033.8,532.69,110.16,10.525,8.0693,107.04
8.913,1025.8,94.83,4.6265,21.947,1064,545.05,122.12,11.196,3.2236,82.872
11.421,1026.4,99.687,5.2674,26.369,1097.3,549.94,141.73,12.341,0.55984,77.197
13.109,1026.9,96.281,5.0951,25.312,1091.1,549.91,136.74,12.141,0.79479,75.536
14.493,1027.4,91.28,4.8693,24.738,1087.4,549.88,133.58,11.97,1.4977,75
15.851,1027.6,86.142,4.8458,25.177,1090,550.23,134.68,12.044,2.2419,77.65
17.001,1027.4,80.074,4.7763,25.099,1088.8,549.77,133.77,12.073,3.0493,79.852
18.467,1027.1,75.258,4.8019,25.327,1089.8,549.7,133.69,12.066,1.2982,75.777
19.521,1027.2,64.17,4.7669,25.332,1090.3,550.3,133.7,12.016,0.72303,73.199
18.526,1027.2,66.395,4.7239,25.15,1089.7,550.22,133.7,11.965,0.77646,72.285
17.451,1027.6,67.737,4.697,25.021,1089.4,549.79,133.71,11.914,1.0998,74.988
16.459,1027.9,66.799,4.6521,24.896,1088.5,550.04,133.72,11.862,0.98166,73.929
14.888,1028.2,71.805,4.6048,24.643,1087.4,550.11,133.52,11.806,0.82543,74.21
13.335,1028.6,77.352,4.5013,24.144,1084.8,549.85,132.3,11.862,0.99983,77.848
12.452,1029,83.202,4.6016,24.497,1086.6,549.97,133.79,11.997,1.2564,75.654
11.946,1029.2,85.362,4.6708,24.485,1086.4,549.98,134.09,11.89,1.0485,76.409
11.242,1029.2,84.164,4.6855,24.328,1085.7,550.01,133.9,11.885,1.2545,81.052
10.5,1029,85.263,4.6732,24.325,1086.1,549.96,134.16,11.866,1.3217,79.32
9.7297,1028.8,85.902,4.0048,20.035,1042.6,537.75,111.81,10.758,6.364,99.735
9.3381,1028.7,88.037,4.0253,19.788,1046.8,541.39,112.42,10.665,5.2887,94.561
9.636,1028.2,89.493,4.003,19.806,1046,541.16,111.69,10.645,5.4142,92.315
9.6415,1028.2,88.784,4.0213,19.86,1045.9,541.13,111.7,10.626,5.6963,94.562
9.5042,1028.4,87.976,4.0393,19.849,1041.9,538.49,110.76,10.606,6.8659,104.27
9.3677,1028.2,89.129,4.0422,19.725,1045.1,540.55,111.62,10.587,6.0933,97.472
9.4411,1028.3,89.212,3.9901,19.811,1045.3,540.82,111.35,10.582,6.0763,99.894
9.59,1028.6,88.618,4.333,22.099,1068.5,547.46,123.37,11.291,3.1609,89.69
10.541,1028.9,88.941,4.6871,24.453,1086.5,549.89,133.67,11.921,1.0842,79.553
11.786,1029,85.163,4.6351,24.57,1086.8,549.77,133.71,11.929,0.85751,79.838
12.364,1028.7,86.138,4.6497,24.616,1086.9,549.95,133.73,11.938,1.4741,78.328
13.768,1028.2,81.978,4.6635,24.639,1087.2,549.9,133.43,11.935,1.8888,79.566
14.945,1027.6,77.379,4.6528,24.531,1086.5,550.19,132.72,11.893,2.5904,79.394
15.525,1026.8,77.614,4.6226,24.539,1086.6,550.04,132.73,11.865,1.6139,76.825
16.136,1026,74.486,4.6703,24.664,1086.6,550.17,132.72,11.837,0.67897,73.048
16.447,1025.4,73.205,4.6575,24.661,1086.7,549.65,132.72,11.809,0.48647,72.685
15.242,1025,80.808,4.686,24.563,1085.8,549.84,132.72,11.781,0.90941,73.938
14.148,1025,82.035,4.6765,24.512,1085.7,550.12,132.71,11.754,0.90461,74.618
14.411,1025.1,77.266,4.6141,24.551,1086,550.08,132.73,11.726,1.3318,74.536
14.31,1025.4,75.279,4.5888,24.797,1087.3,549.89,134.06,11.922,1.0557,76.474
13.091,1025.5,77.18,4.5233,24.428,1085.3,549.81,133.12,11.819,0.99011,77.183
12.061,1025.6,80.427,4.6203,24.495,1086.4,549.82,134.16,11.906,0.91446,77.163
10.912,1025.6,83.142,4.5851,23.89,1081,548.38,131.59,11.741,1.8069,84.715
10.152,1025.6,85.005,3.9596,19.745,1048.6,543.32,112.29,10.608,4.6422,88.794
9.8837,1026,86.22,3.9299,19.617,1052.5,546.21,112.55,10.589,3.6873,88.203
10.481,1025.9,82.584,3.8492,19.685,1054,546.81,112.65,10.63,3.4265,88.683
10.009,1025.7,82.475,3.873,19.56,1048,543.43,111.15,10.597,5.6459,102.99
9.4059,1025.5,83.323,3.9189,19.807,1044.4,540.15,111.64,10.528,6.0061,95.301
8.8245,1025.3,84.123,3.9071,19.568,1047.9,543.61,111.7,10.564,5.5575,104.33
8.5787,1025.5,84.621,3.9353,19.725,1045.7,541.31,111.7,10.6,5.9476,101.21
8.4456,1025.6,84.014,3.9219,20.079,1038.7,535.69,111.34,10.637,7.5036,97.259
8.9254,1025.9,85.352,3.9142,19.873,1044.4,540.12,111.47,10.68,5.9067,95.456
11.128,1026.4,82.249,4.4889,23.629,1081,550.07,129.43,11.717,1.1039,82.293
13.123,1026.7,71.179,4.6395,24.659,1086.9,549.82,133.32,11.918,1.1084,84.86
14.243,1027.1,64.301,4.6611,24.492,1086.6,549.95,132.71,12.005,1.3923,80.146
14.403,1027,74.976,4.692,24.552,1087.1,549.73,133.15,11.946,2.1202,79.997
16.51,1026.8,62.651,4.7437,24.719,1087.9,550.16,132.72,11.979,2.7768,81.202
17.392,1026.6,65.747,4.6923,24.734,1087.5,549.94,132.71,11.983,1.9034,77.107
17.521,1026.4,58.782,4.7035,24.705,1087.7,550.2,132.72,11.982,0.98752,75.234
17.342,1026.4,60.777,4.7132,24.609,1087.8,549.92,132.72,11.961,0.71679,74.014
16.999,1026.3,62.392,4.7049,24.616,1087.9,550.27,132.72,11.939,0.79548,74.372
15.973,1026.4,67.786,4.6657,24.511,1087.3,550.24,132.72,11.914,1.2804,74.491
15.438,1026.5,69.603,4.6365,24.439,1086.6,550.4,132.73,11.811,1.0228,77.33
14.95,1026.8,69.981,4.5693,24.324,1085.6,550.15,132.37,11.866,1.238,76.596
14.411,1027.1,69.058,3.9591,20.457,1057.3,546.71,114.34,10.765,3.2759,81.943
13.458,1027.1,70.767,3.8338,19.654,1046.8,542.87,110.1,10.525,4.8008,86.494
